fpr,tpr
0.81109,0.99086
0.81115,0.99086
0.81122,0.99086
0.81129,0.99086
0.81136,0.99086
0.81143,0.99086
0.81149,0.99086
0.81156,0.99086
0.81163,0.99086
0.81170,0.99086
0.81177,0.99086
0.81184,0.99086
0.81190,0.99086
0.81197,0.99086
0.81204,0.99086
0.81211,0.99086
0.81218,0.99086
0.81224,0.99086
0.81231,0.99086
0.81238,0.99086
0.81245,0.99086
0.81252,0.99086
0.81259,0.99086
0.81265,0.99086
0.81272,0.99086
0.81279,0.99086
0.81286,0.99086
0.81293,0.99086
0.81299,0.99086
0.81306,0.99086
0.81313,0.99086
0.81320,0.99086
0.81327,0.99086
0.81334,0.99086
0.81340,0.99086
0.81347,0.99086
0.81354,0.99086
0.81361,0.99086
0.81368,0.99086
0.81374,0.99086
0.81381,0.99086
0.81388,0.99086
0.81395,0.99086
0.81402,0.99086
0.81409,0.99086
0.81415,0.99086
0.81422,0.99086
0.81429,0.99086
0.81436,0.99086
0.81443,0.99086
0.81449,0.99086
0.81456,0.99086
0.81463,0.99086
0.81470,0.99086
0.81477,0.99086
0.81484,0.99086
0.81490,0.99086
0.81497,0.99086
0.81504,0.99086
0.81511,0.99086
0.81518,0.99086
0.81524,0.99086
0.81531,0.99086
0.81538,0.99086
0.81545,0.99086
0.81552,0.99086
0.81558,0.99086
0.81565,0.99086
0.81572,0.99086
0.81579,0.99086
0.81586,0.99086
0.81593,0.99086
0.81599,0.99086
0.81606,0.99086
0.81613,0.99086
0.81620,0.99086
0.81627,0.99086
0.81633,0.99086
0.81640,0.99086
0.81647,0.99086
0.81654,0.99086
0.81661,0.99086
0.81668,0.99086
0.81674,0.99086
0.81681,0.99086
0.81688,0.99086
0.81695,0.99086
0.81702,0.99086
0.81708,0.99086
0.81715,0.99086
0.81722,0.99086
0.81729,0.99086
0.81736,0.99086
0.81743,0.99086
0.81749,0.99086
0.81756,0.99086
0.81763,0.99086
0.81770,0.99086
0.81777,0.99086
0.81783,0.99086
0.81790,0.99086
0.81797,0.99086
0.81804,0.99086
0.81811,0.99086
0.81818,0.99086
0.81824,0.99086
0.81831,0.99086
0.81838,0.99086
0.81845,0.99086
0.81852,0.99086
0.81858,0.99086
0.81865,0.99086
0.81872,0.99086
0.81879,0.99086
0.81886,0.99086
0.81893,0.99086
0.81899,0.99086
0.81906,0.99086
0.81913,0.99086
0.81920,0.99086
0.81927,0.99086
0.81933,0.99086
0.81940,0.99086
0.81947,0.99086
0.81954,0.99086
0.81961,0.99086
0.81968,0.99086
0.81974,0.99086
0.81981,0.99086
0.81988,0.99086
0.81995,0.99086
0.82002,0.99086
0.82008,0.99086
0.82015,0.99086
0.82022,0.99086
0.82029,0.99086
0.82036,0.99086
0.82043,0.99086
0.82049,0.99086
0.82056,0.99086
0.82063,0.99086
0.82070,0.99086
0.82077,0.99086
0.82083,0.99086
0.82090,0.99086
0.82097,0.99086
0.82104,0.99086
0.82111,0.99086
0.82118,0.99086
0.82124,0.99086
0.82131,0.99086
0.82138,0.99086
0.82145,0.99086
0.82152,0.99086
0.82158,0.99086
0.82165,0.99086
0.82172,0.99086
0.82179,0.99086
0.82186,0.99086
0.82193,0.99086
0.82199,0.99086
0.82206,0.99086
0.82213,0.99086
0.82220,0.99086
0.82227,0.99086
0.82233,0.99086
0.82240,0.99086
0.82247,0.99086
0.82254,0.99086
0.82261,0.99086
0.82268,0.99086
0.82274,0.99086
0.82281,0.99086
0.82288,0.99086
0.82295,0.99086
0.82302,0.99086
0.82308,0.99086
0.82315,0.99086
0.82322,0.99086
0.82329,0.99086
0.82336,0.99086
0.82343,0.99086
0.82349,0.99086
0.82356,0.99086
0.82363,0.99086
0.82370,0.99086
0.82377,0.99086
0.82383,0.99086
0.82390,0.99086
0.82397,0.99086
0.82404,0.99086
0.82411,0.99086
0.82418,0.99086
0.82424,0.99086
0.82431,0.99086
0.82438,0.99086
0.82445,0.99086
0.82452,0.99086
0.82458,0.99086
0.82465,0.99086
0.82472,0.99086
0.82479,0.99086
0.82486,0.99086
0.82493,0.99086
0.82499,0.99086
0.82506,0.99086
0.82513,0.99086
0.82520,0.99086
0.82527,0.99086
0.82533,0.99086
0.82540,0.99086
0.82547,0.99086
0.82554,0.99086
0.82561,0.99086
0.82567,0.99086
0.82574,0.99086
0.82581,0.99086
0.82588,0.99086
0.82595,0.99086
0.82602,0.99086
0.82608,0.99086
0.82615,0.99086
0.82622,0.99086
0.82629,0.99086
0.82636,0.99086
0.82642,0.99086
0.82649,0.99086
0.82656,0.99086
0.82663,0.99086
0.82670,0.99086
0.82677,0.99086
0.82683,0.99086
0.82690,0.99086
0.82697,0.99086
0.82704,0.99086
0.82711,0.99086
0.82717,0.99086
0.82724,0.99086
0.82731,0.99086
0.82738,0.99086
0.82745,0.99086
0.82752,0.99086
0.82758,0.99086
0.82765,0.99086
0.82772,0.99086
0.82779,0.99086
0.82786,0.99086
0.82792,0.99086
0.82799,0.99086
0.82806,0.99086
0.82813,0.99086
0.82820,0.99086
0.82827,0.99086
0.82833,0.99086
0.82840,0.99086
0.82847,0.99086
0.82854,0.99086
0.82861,0.99086
0.82867,0.99086
0.82874,0.99086
0.82881,0.99086
0.82888,0.99086
0.82895,0.99086
0.82902,0.99086
0.82908,0.99086
0.82915,0.99086
0.82922,0.99086
0.82929,0.99086
0.82936,0.99086
0.82942,0.99086
0.82949,0.99086
0.82956,0.99086
0.82963,0.99086
0.82970,0.99086
0.82977,0.99086
0.82983,0.99086
0.82990,0.99086
0.82997,0.99086
0.83004,0.99086
0.83011,0.99086
0.83017,0.99086
0.83024,0.99086
0.83031,0.99086
0.83038,0.99086
0.83045,0.99086
0.83052,0.99086
0.83058,0.99086
0.83065,0.99086
0.83072,0.99086
0.83079,0.99086
0.83086,0.99086
0.83092,0.99086
0.83099,0.99086
0.83106,0.99086
0.83113,0.99086
0.83120,0.99086
0.83127,0.99086
0.83133,0.99086
0.83140,0.99086
0.83147,0.99086
0.83154,0.99086
0.83161,0.99086
0.83167,0.99086
0.83174,0.99086
0.83181,0.99086
0.83188,0.99086
0.83195,0.99086
0.83202,0.99086
0.83208,0.99086
0.83215,0.99086
0.83222,0.99086
0.83229,0.99086
0.83236,0.99086
0.83242,0.99086
0.83249,0.99086
0.83256,0.99086
0.83263,0.99086
0.83270,0.99086
0.83277,0.99086
0.83283,0.99086
0.83290,0.99086
0.83297,0.99086
0.83304,0.99086
0.83311,0.99086
0.83317,0.99086
0.83324,0.99086
0.83331,0.99086
0.83338,0.99086
0.83345,0.99086
0.83352,0.99086
0.83358,0.99086
0.83365,0.99086
0.83372,0.99086
0.83379,0.99086
0.83386,0.99086
0.83392,0.99086
0.83399,0.99086
0.83406,0.99086
0.83413,0.99086
0.83420,0.99086
0.83427,0.99086
0.83433,0.99086
0.83440,0.99086
0.83447,0.99086
0.83454,0.99086
0.83461,0.99086
0.83467,0.99086
0.83474,0.99086
0.83481,0.99086
0.83488,0.99086
0.83495,0.99086
0.83501,0.99086
0.83508,0.99086
0.83515,0.99086
0.83522,0.99086
0.83529,0.99086
0.83536,0.99086
0.83542,0.99086
0.83549,0.99086
0.83556,0.99086
0.83563,0.99086
0.83570,0.99086
0.83576,0.99086
0.83583,0.99086
0.83590,0.99086
0.83597,0.99086
0.83604,0.99086
0.83611,0.99086
0.83617,0.99086
0.83624,0.99086
0.83631,0.99086
0.83638,0.99086
0.83645,0.99086
0.83651,0.99086
0.83658,0.99086
0.83665,0.99086
0.83672,0.99086
0.83679,0.99086
0.83686,0.99086
0.83692,0.99086
0.83699,0.99086
0.83706,0.99086
0.83713,0.99086
0.83720,0.99086
0.83726,0.99086
0.83733,0.99086
0.83740,0.99086
0.83747,0.99086
0.83754,0.99086
0.83761,0.99086
0.83767,0.99086
0.83774,0.99086
0.83781,0.99086
0.83788,0.99086
0.83795,0.99086
0.83801,0.99086
0.83808,0.99086
0.83815,0.99086
0.83822,0.99086
0.83829,0.99086
0.83836,0.99086
0.83842,0.99086
0.83849,0.99086
0.83856,0.99086
0.83863,0.99086
0.83870,0.99086
0.83876,0.99086
0.83883,0.99086
0.83890,0.99086
0.83897,0.99086
0.83904,0.99086
0.83911,0.99086
0.83917,0.99086
0.83924,0.99086
0.83931,0.99086
0.83938,0.99086
0.83945,0.99086
0.83951,0.99086
0.83958,0.99086
0.83965,0.99086
0.83972,0.99086
0.83979,0.99086
0.83986,0.99086
0.83992,0.99086
0.83999,0.99086
0.84006,0.99086
0.84013,0.99086
0.84020,0.99086
0.84026,0.99086
0.84033,0.99086
0.84040,0.99086
0.84047,0.99086
0.84054,0.99086
0.84061,0.99086
0.84067,0.99086
0.84074,0.99086
0.84081,0.99086
0.84088,0.99086
0.84095,0.99086
0.84101,0.99086
0.84108,0.99086
0.84115,0.99086
0.84122,0.99086
0.84129,0.99086
0.84136,0.99086
0.84142,0.99086
0.84149,0.99086
0.84156,0.99086
0.84163,0.99086
0.84170,0.99086
0.84176,0.99086
0.84183,0.99086
0.84190,0.99086
0.84197,0.99086
0.84204,0.99086
0.84211,0.99086
0.84217,0.99086
0.84224,0.99086
0.84231,0.99086
0.84238,0.99086
0.84245,0.99086
0.84251,0.99086
0.84258,0.99086
0.84265,0.99086
0.84272,0.99086
0.84279,0.99086
0.84286,0.99086
0.84292,0.99086
0.84299,0.99086
0.84306,0.99086
0.84313,0.99086
0.84320,0.99086
0.84326,0.99086
0.84333,0.99086
0.84340,0.99086
0.84347,0.99086
0.84354,0.99086
0.84361,0.99086
0.84367,0.99086
0.84374,0.99086
0.84381,0.99086
0.84388,0.99086
0.84395,0.99086
0.84401,0.99086
0.84408,0.99086
0.84415,0.99086
0.84422,0.99086
0.84429,0.99086
0.84436,0.99086
0.84442,0.99086
0.84449,0.99086
0.84456,0.99086
0.84463,0.99086
0.84470,0.99086
0.84476,0.99086
0.84483,0.99086
0.84490,0.99086
0.84497,0.99086
0.84504,0.99086
0.84510,0.99086
0.84517,0.99086
0.84524,0.99086
0.84531,0.99086
0.84538,0.99086
0.84545,0.99086
0.84551,0.99086
0.84558,0.99086
0.84565,0.99086
0.84572,0.99086
0.84579,0.99086
0.84585,0.99086
0.84592,0.99086
0.84599,0.99086
0.84606,0.99086
0.84613,0.99086
0.84620,0.99086
0.84626,0.99086
0.84633,0.99086
0.84640,0.99086
0.84647,0.99086
0.84654,0.99086
0.84660,0.99086
0.84667,0.99086
0.84674,0.99086
0.84681,0.99086
0.84688,0.99086
0.84695,0.99086
0.84701,0.99086
0.84708,0.99086
0.84715,0.99086
0.84722,0.99086
0.84729,0.99086
0.84735,0.99086
0.84742,0.99086
0.84749,0.99086
0.84756,0.99086
0.84763,0.99086
0.84770,0.99086
0.84776,0.99086
0.84783,0.99086
0.84790,0.99086
0.84797,0.99086
0.84804,0.99086
0.84810,0.99086
0.84817,0.99086
0.84824,0.99086
0.84831,0.99086
0.84838,0.99086
0.84845,0.99086
0.84851,0.99086
0.84858,0.99086
0.84865,0.99086
0.84872,0.99086
0.84879,0.99086
0.84885,0.99086
0.84892,0.99086
0.84899,0.99086
0.84906,0.99086
0.84913,0.99086
0.84920,0.99086
0.84926,0.99086
0.84933,0.99086
0.84940,0.99086
0.84947,0.99086
0.84954,0.99086
0.84960,0.99086
0.84967,0.99086
0.84974,0.99086
0.84981,0.99086
0.84988,0.99086
0.84995,0.99086
0.85001,0.99086
0.85008,0.99086
0.85015,0.99086
0.85022,0.99086
0.85029,0.99086
0.85035,0.99086
0.85042,0.99086
0.85049,0.99086
0.85056,0.99086
0.85063,0.99086
0.85070,0.99086
0.85076,0.99086
0.85083,0.99086
0.85090,0.99086
0.85097,0.99086
0.85104,0.99086
0.85110,0.99086
0.85117,0.99086
0.85124,0.99086
0.85131,0.99086
0.85138,0.99086
0.85145,0.99086
0.85151,0.99086
0.85158,0.99086
0.85165,0.99086
0.85172,0.99086
0.85179,0.99086
0.85185,0.99086
0.85192,0.99086
0.85199,0.99086
0.85206,0.99086
0.85213,0.99086
0.85220,0.99086
0.85226,0.99086
0.85233,0.99086
0.85240,0.99086
0.85247,0.99086
0.85254,0.99086
0.85260,0.99086
0.85267,0.99086
0.85274,0.99086
0.85281,0.99086
0.85288,0.99086
0.85295,0.99086
0.85301,0.99086
0.85308,0.99086
0.85315,0.99086
0.85322,0.99086
0.85329,0.99086
0.85335,0.99086
0.85342,0.99086
0.85349,0.99086
0.85356,0.99086
0.85363,0.99086
0.85370,0.99086
0.85376,0.99086
0.85383,0.99086
0.85390,0.99086
0.85397,0.99086
0.85404,0.99086
0.85410,0.99086
0.85417,0.99086
0.85424,0.99086
0.85431,0.99086
0.85438,0.99086
0.85445,0.99086
0.85451,0.99086
0.85458,0.99086
0.85465,0.99086
0.85472,0.99086
0.85479,0.99086
0.85485,0.99086
0.85492,0.99086
0.85499,0.99086
0.85506,0.99086
0.85513,0.99086
0.85519,0.99086
0.85526,0.99086
0.85533,0.99086
0.85540,0.99086
0.85547,0.99086
0.85554,0.99086
0.85560,0.99086
0.85567,0.99086
0.85574,0.99086
0.85581,0.99086
0.85588,0.99086
0.85594,0.99086
0.85601,0.99086
0.85608,0.99086
0.85615,0.99086
0.85622,0.99086
0.85629,0.99086
0.85635,0.99086
0.85642,0.99086
0.85649,0.99086
0.85656,0.99086
0.85663,0.99086
0.85669,0.99086
0.85676,0.99086
0.85683,0.99086
0.85690,0.99086
0.85697,0.99086
0.85704,0.99086
0.85710,0.99086
0.85717,0.99086
0.85724,0.99086
0.85731,0.99086
0.85738,0.99086
0.85744,0.99086
0.85751,0.99086
0.85758,0.99086
0.85765,0.99086
0.85772,0.99086
0.85779,0.99086
0.85785,0.99086
0.85792,0.99086
0.85799,0.99086
0.85806,0.99086
0.85813,0.99086
0.85819,0.99086
0.85826,0.99086
0.85833,0.99086
0.85840,0.99086
0.85847,0.99086
0.85854,0.99086
0.85860,0.99086
0.85867,0.99086
0.85874,0.99086
0.85881,0.99086
0.85888,0.99086
0.85894,0.99086
0.85901,0.99086
0.85908,0.99086
0.85915,0.99086
0.85922,0.99086
0.85929,0.99086
0.85935,0.99086
0.85942,0.99086
0.85949,0.99086
0.85956,0.99086
0.85963,0.99086
0.85969,0.99086
0.85976,0.99086
0.85983,0.99086
0.85990,0.99086
0.85997,0.99086
0.86004,0.99086
0.86010,0.99086
0.86017,0.99086
0.86024,0.99086
0.86031,0.99086
0.86038,0.99086
0.86044,0.99086
0.86051,0.99086
0.86058,0.99086
0.86065,0.99086
0.86072,0.99086
0.86079,0.99086
0.86085,0.99086
0.86092,0.99086
0.86099,0.99086
0.86106,0.99086
0.86113,0.99086
0.86119,0.99086
0.86126,0.99086
0.86133,0.99086
0.86140,0.99086
0.86147,0.99086
0.86154,0.99086
0.86160,0.99086
0.86167,0.99086
0.86174,0.99086
0.86181,0.99086
0.86188,0.99086
0.86194,0.99086
0.86201,0.99086
0.86208,0.99086
0.86215,0.99086
0.86222,0.99086
0.86229,0.99086
0.86235,0.99086
0.86242,0.99086
0.86249,0.99086
0.86256,0.99086
0.86263,0.99086
0.86269,0.99086
0.86276,0.99086
0.86283,0.99086
0.86290,0.99086
0.86297,0.99086
0.86304,0.99086
0.86310,0.99086
0.86317,0.99086
0.86324,0.99086
0.86331,0.99086
0.86338,0.99086
0.86344,0.99086
0.86351,0.99086
0.86358,0.99086
0.86365,0.99086
0.86372,0.99086
0.86379,0.99086
0.86385,0.99086
0.86392,0.99086
0.86399,0.99086
0.86406,0.99086
0.86413,0.99086
0.86419,0.99086
0.86426,0.99086
0.86433,0.99086
0.86440,0.99086
0.86447,0.99086
0.86454,0.99086
0.86460,0.99086
0.86467,0.99086
0.86474,0.99086
0.86481,0.99086
0.86488,0.99086
0.86488,0.99169
0.86494,0.99169
0.86501,0.99169
0.86508,0.99169
0.86515,0.99169
0.86522,0.99169
0.86528,0.99169
0.86535,0.99169
0.86542,0.99169
0.86549,0.99169
0.86556,0.99169
0.86563,0.99169
0.86569,0.99169
0.86576,0.99169
0.86583,0.99169
0.86590,0.99169
0.86597,0.99169
0.86603,0.99169
0.86610,0.99169
0.86617,0.99169
0.86624,0.99169
0.86631,0.99169
0.86638,0.99169
0.86644,0.99169
0.86651,0.99169
0.86658,0.99169
0.86665,0.99169
0.86672,0.99169
0.86678,0.99169
0.86685,0.99169
0.86692,0.99169
0.86699,0.99169
0.86706,0.99169
0.86713,0.99169
0.86719,0.99169
0.86726,0.99169
0.86733,0.99169
0.86740,0.99169
0.86747,0.99169
0.86753,0.99169
0.86760,0.99169
0.86767,0.99169
0.86774,0.99169
0.86781,0.99169
0.86788,0.99169
0.86794,0.99169
0.86801,0.99169
0.86808,0.99169
0.86815,0.99169
0.86822,0.99169
0.86828,0.99169
0.86835,0.99169
0.86842,0.99169
0.86849,0.99169
0.86856,0.99169
0.86863,0.99169
0.86869,0.99169
0.86876,0.99169
0.86883,0.99169
0.86890,0.99169
0.86897,0.99169
0.86903,0.99169
0.86910,0.99169
0.86917,0.99169
0.86924,0.99169
0.86931,0.99169
0.86938,0.99169
0.86944,0.99169
0.86951,0.99169
0.86958,0.99169
0.86965,0.99169
0.86972,0.99169
0.86978,0.99169
0.86985,0.99169
0.86992,0.99169
0.86999,0.99169
0.87006,0.99169
0.87013,0.99169
0.87019,0.99169
0.87026,0.99169
0.87033,0.99169
0.87040,0.99169
0.87047,0.99169
0.87053,0.99169
0.87060,0.99169
0.87067,0.99169
0.87074,0.99169
0.87081,0.99169
0.87088,0.99169
0.87094,0.99169
0.87101,0.99169
0.87108,0.99169
0.87115,0.99169
0.87122,0.99169
0.87128,0.99169
0.87135,0.99169
0.87142,0.99169
0.87149,0.99169
0.87156,0.99169
0.87163,0.99169
0.87169,0.99169
0.87176,0.99169
0.87183,0.99169
0.87190,0.99169
0.87197,0.99169
0.87203,0.99169
0.87210,0.99169
0.87217,0.99169
0.87224,0.99169
0.87231,0.99169
0.87238,0.99169
0.87244,0.99169
0.87251,0.99169
0.87258,0.99169
0.87265,0.99169
0.87272,0.99169
0.87278,0.99169
0.87285,0.99169
0.87292,0.99169
0.87299,0.99169
0.87306,0.99169
0.87313,0.99169
0.87319,0.99169
0.87326,0.99169
0.87333,0.99169
0.87340,0.99169
0.87347,0.99169
0.87353,0.99169
0.87360,0.99169
0.87367,0.99169
0.87374,0.99169
0.87381,0.99169
0.87388,0.99169
0.87394,0.99169
0.87401,0.99169
0.87408,0.99169
0.87415,0.99169
0.87422,0.99169
0.87428,0.99169
0.87435,0.99169
0.87442,0.99169
0.87449,0.99169
0.87456,0.99169
0.87463,0.99169
0.87469,0.99169
0.87476,0.99169
0.87483,0.99169
0.87490,0.99169
0.87497,0.99169
0.87503,0.99169
0.87510,0.99169
0.87517,0.99169
0.87524,0.99169
0.87531,0.99169
0.87537,0.99169
0.87544,0.99169
0.87551,0.99169
0.87558,0.99169
0.87565,0.99169
0.87572,0.99169
0.87578,0.99169
0.87585,0.99169
0.87592,0.99169
0.87599,0.99169
0.87606,0.99169
0.87612,0.99169
0.87619,0.99169
0.87626,0.99169
0.87633,0.99169
0.87640,0.99169
0.87647,0.99169
0.87653,0.99169
0.87660,0.99169
0.87667,0.99169
0.87674,0.99169
0.87681,0.99169
0.87687,0.99169
0.87694,0.99169
0.87701,0.99169
0.87708,0.99169
0.87715,0.99169
0.87722,0.99169
0.87728,0.99169
0.87735,0.99169
0.87742,0.99169
0.87749,0.99169
0.87756,0.99169
0.87762,0.99169
0.87769,0.99169
0.87776,0.99169
0.87783,0.99169
0.87790,0.99169
0.87797,0.99169
0.87803,0.99169
0.87810,0.99169
0.87817,0.99169
0.87824,0.99169
0.87831,0.99169
0.87837,0.99169
0.87844,0.99169
0.87851,0.99169
0.87858,0.99169
0.87865,0.99169
0.87872,0.99169
0.87878,0.99169
0.87885,0.99169
0.87892,0.99169
0.87899,0.99169
0.87906,0.99169
0.87912,0.99169
0.87919,0.99169
0.87926,0.99169
0.87933,0.99169
0.87940,0.99169
0.87947,0.99169
0.87953,0.99169
0.87960,0.99169
0.87967,0.99169
0.87974,0.99169
0.87981,0.99169
0.87987,0.99169
0.87994,0.99169
0.88001,0.99169
0.88008,0.99169
0.88015,0.99169
0.88022,0.99169
0.88028,0.99169
0.88035,0.99169
0.88042,0.99169
0.88049,0.99169
0.88056,0.99169
0.88062,0.99169
0.88069,0.99169
0.88076,0.99169
0.88083,0.99169
0.88090,0.99169
0.88097,0.99169
0.88103,0.99169
0.88110,0.99169
0.88117,0.99169
0.88124,0.99169
0.88131,0.99169
0.88137,0.99169
0.88144,0.99169
0.88151,0.99169
0.88158,0.99169
0.88165,0.99169
0.88172,0.99169
0.88178,0.99169
0.88185,0.99169
0.88192,0.99169
0.88199,0.99169
0.88206,0.99169
0.88212,0.99169
0.88219,0.99169
0.88226,0.99169
0.88233,0.99169
0.88240,0.99169
0.88247,0.99169
0.88253,0.99169
0.88260,0.99169
0.88267,0.99169
0.88274,0.99169
0.88281,0.99169
0.88287,0.99169
0.88294,0.99169
0.88301,0.99169
0.88308,0.99169
0.88315,0.99169
0.88322,0.99169
0.88328,0.99169
0.88335,0.99169
0.88342,0.99169
0.88349,0.99169
0.88356,0.99169
0.88362,0.99169
0.88369,0.99169
0.88376,0.99169
0.88383,0.99169
0.88390,0.99169
0.88397,0.99169
0.88403,0.99169
0.88410,0.99169
0.88417,0.99169
0.88424,0.99169
0.88431,0.99169
0.88437,0.99169
0.88444,0.99169
0.88451,0.99169
0.88458,0.99169
0.88465,0.99169
0.88472,0.99169
0.88478,0.99169
0.88485,0.99169
0.88492,0.99169
0.88499,0.99169
0.88506,0.99169
0.88512,0.99169
0.88519,0.99169
0.88526,0.99169
0.88533,0.99169
0.88540,0.99169
0.88546,0.99169
0.88553,0.99169
0.88560,0.99169
0.88567,0.99169
0.88574,0.99169
0.88581,0.99169
0.88587,0.99169
0.88594,0.99169
0.88601,0.99169
0.88608,0.99169
0.88615,0.99169
0.88621,0.99169
0.88628,0.99169
0.88635,0.99169
0.88642,0.99169
0.88649,0.99169
0.88656,0.99169
0.88662,0.99169
0.88669,0.99169
0.88676,0.99169
0.88683,0.99169
0.88690,0.99169
0.88696,0.99169
0.88703,0.99169
0.88710,0.99169
0.88717,0.99169
0.88724,0.99169
0.88731,0.99169
0.88737,0.99169
0.88744,0.99169
0.88751,0.99169
0.88758,0.99169
0.88765,0.99169
0.88771,0.99169
0.88778,0.99169
0.88785,0.99169
0.88792,0.99169
0.88799,0.99169
0.88806,0.99169
0.88812,0.99169
0.88819,0.99169
0.88826,0.99169
0.88833,0.99169
0.88840,0.99169
0.88846,0.99169
0.88853,0.99169
0.88860,0.99169
0.88867,0.99169
0.88874,0.99169
0.88881,0.99169
0.88887,0.99169
0.88894,0.99169
0.88901,0.99169
0.88908,0.99169
0.88915,0.99169
0.88921,0.99169
0.88928,0.99169
0.88935,0.99169
0.88942,0.99169
0.88949,0.99169
0.88956,0.99169
0.88962,0.99169
0.88969,0.99169
0.88976,0.99169
0.88976,0.99252
0.88983,0.99252
0.88990,0.99252
0.88996,0.99252
0.89003,0.99252
0.89010,0.99252
0.89017,0.99252
0.89024,0.99252
0.89024,0.99336
0.89031,0.99336
0.89037,0.99336
0.89044,0.99336
0.89051,0.99336
0.89058,0.99336
0.89065,0.99336
0.89071,0.99336
0.89078,0.99336
0.89085,0.99336
0.89092,0.99336
0.89099,0.99336
0.89106,0.99336
0.89112,0.99336
0.89119,0.99336
0.89126,0.99336
0.89133,0.99336
0.89140,0.99336
0.89146,0.99336
0.89153,0.99336
0.89160,0.99336
0.89167,0.99336
0.89174,0.99336
0.89181,0.99336
0.89187,0.99336
0.89194,0.99336
0.89201,0.99336
0.89208,0.99336
0.89215,0.99336
0.89221,0.99336
0.89228,0.99336
0.89235,0.99336
0.89242,0.99336
0.89249,0.99336
0.89256,0.99336
0.89262,0.99336
0.89269,0.99336
0.89276,0.99336
0.89283,0.99336
0.89290,0.99336
0.89296,0.99336
0.89303,0.99336
0.89310,0.99336
0.89317,0.99336
0.89324,0.99336
0.89331,0.99336
0.89337,0.99336
0.89344,0.99336
0.89351,0.99336
0.89358,0.99336
0.89365,0.99336
0.89371,0.99336
0.89378,0.99336
0.89385,0.99336
0.89392,0.99336
0.89399,0.99336
0.89406,0.99336
0.89412,0.99336
0.89419,0.99336
0.89426,0.99336
0.89433,0.99336
0.89440,0.99336
0.89446,0.99336
0.89453,0.99336
0.89460,0.99336
0.89467,0.99336
0.89474,0.99336
0.89481,0.99336
0.89487,0.99336
0.89494,0.99336
0.89501,0.99336
0.89508,0.99336
0.89515,0.99336
0.89521,0.99336
0.89528,0.99336
0.89535,0.99336
0.89542,0.99336
0.89549,0.99336
0.89555,0.99336
0.89562,0.99336
0.89569,0.99336
0.89576,0.99336
0.89583,0.99336
0.89590,0.99336
0.89596,0.99336
0.89603,0.99336
0.89610,0.99336
0.89617,0.99336
0.89624,0.99336
0.89630,0.99336
0.89637,0.99336
0.89644,0.99336
0.89651,0.99336
0.89658,0.99336
0.89665,0.99336
0.89671,0.99336
0.89678,0.99336
0.89685,0.99336
0.89692,0.99336
0.89699,0.99336
0.89705,0.99336
0.89712,0.99336
0.89719,0.99336
0.89726,0.99336
0.89733,0.99336
0.89740,0.99336
0.89746,0.99336
0.89753,0.99336
0.89760,0.99336
0.89767,0.99336
0.89774,0.99336
0.89780,0.99336
0.89787,0.99336
0.89794,0.99336
0.89801,0.99336
0.89808,0.99336
0.89815,0.99336
0.89821,0.99336
0.89828,0.99336
0.89835,0.99336
0.89842,0.99336
0.89849,0.99336
0.89855,0.99336
0.89862,0.99336
0.89869,0.99336
0.89876,0.99336
0.89883,0.99336
0.89890,0.99336
0.89896,0.99336
0.89903,0.99336
0.89910,0.99336
0.89917,0.99336
0.89924,0.99336
0.89930,0.99336
0.89937,0.99336
0.89944,0.99336
0.89951,0.99336
0.89958,0.99336
0.89965,0.99336
0.89971,0.99336
0.89978,0.99336
0.89985,0.99336
0.89992,0.99336
0.89999,0.99336
0.90005,0.99336
0.90012,0.99336
0.90019,0.99336
0.90026,0.99336
0.90033,0.99336
0.90040,0.99336
0.90046,0.99336
0.90053,0.99336
0.90060,0.99336
0.90067,0.99336
0.90074,0.99336
0.90080,0.99336
0.90087,0.99336
0.90094,0.99336
0.90101,0.99336
0.90108,0.99336
0.90115,0.99336
0.90121,0.99336
0.90128,0.99336
0.90135,0.99336
0.90142,0.99336
0.90149,0.99336
0.90155,0.99336
0.90162,0.99336
0.90169,0.99336
0.90176,0.99336
0.90183,0.99336
0.90190,0.99336
0.90196,0.99336
0.90203,0.99336
0.90210,0.99336
0.90217,0.99336
0.90224,0.99336
0.90230,0.99336
0.90237,0.99336
0.90244,0.99336
0.90251,0.99336
0.90258,0.99336
0.90265,0.99336
0.90271,0.99336
0.90278,0.99336
0.90285,0.99336
0.90292,0.99336
0.90299,0.99336
0.90305,0.99336
0.90312,0.99336
0.90319,0.99336
0.90326,0.99336
0.90333,0.99336
0.90340,0.99336
0.90346,0.99336
0.90353,0.99336
0.90360,0.99336
0.90367,0.99336
0.90374,0.99336
0.90380,0.99336
0.90387,0.99336
0.90394,0.99336
0.90401,0.99336
0.90408,0.99336
0.90415,0.99336
0.90421,0.99336
0.90428,0.99336
0.90435,0.99336
0.90442,0.99336
0.90449,0.99336
0.90455,0.99336
0.90462,0.99336
0.90469,0.99336
0.90476,0.99336
0.90483,0.99336
0.90490,0.99336
0.90496,0.99336
0.90503,0.99336
0.90510,0.99336
0.90517,0.99336
0.90524,0.99336
0.90530,0.99336
0.90537,0.99336
0.90544,0.99336
0.90551,0.99336
0.90558,0.99336
0.90564,0.99336
0.90571,0.99336
0.90578,0.99336
0.90585,0.99336
0.90592,0.99336
0.90599,0.99336
0.90605,0.99336
0.90612,0.99336
0.90619,0.99336
